id_member,age,gender,height,weight,bmi,fat_percentage,source_file,ingested_at
1248,34,Male,1.74,90.0,13.77,25.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1249,34,Male,1.76,92.0,29.7,22.1,members_tracking.csv,2026-02-17 11:14:26.755230
1250,34,Male,1.77,59.8,24.41,23.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1251,34,Male,1.78,52.0,16.41,22.4,members_tracking.csv,2026-02-17 11:14:26.755230
1252,34,Male,1.78,72.1,12.32,12.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1253,34,Male,1.78,89.1,20.61,27.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1254,34,Male,1.79,92.4,12.85,25.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1255,34,Male,1.8,60.5,12.32,27.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1256,34,Male,1.8,63.8,14.24,13.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1257,34,Male,1.8,80.7,13.63,27.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1258,34,Male,1.81,77.7,12.32,33.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1259,34,Male,1.81,115.3,35.19,24.5,members_tracking.csv,2026-02-17 11:14:26.755230
1260,34,Male,1.82,40.0,15.3,24.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1261,34,Male,1.84,76.4,21.69,17.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1262,34,Male,1.85,112.4,32.84,23.4,members_tracking.csv,2026-02-17 11:14:26.755230
1263,34,Male,1.86,110.5,31.94,22.3,members_tracking.csv,2026-02-17 11:14:26.755230
1264,34,Male,1.87,62.5,31.91,29.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1265,34,Male,1.88,40.0,18.81,11.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1266,34,Male,1.92,53.0,16.18,19.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1267,34,Male,1.94,75.7,20.11,29.3,members_tracking.csv,2026-02-17 11:14:26.755230
1268,35,Female,1.51,42.9,13.74,15.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1269,35,Female,1.55,91.0,16.0,27.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1270,35,Female,1.56,55.3,22.72,19.8,members_tracking.csv,2026-02-17 11:14:26.755230
1271,35,Female,1.59,64.2,25.39,16.6,members_tracking.csv,2026-02-17 11:14:26.755230
1272,35,Female,1.59,98.0,18.32,14.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1273,35,Female,1.6,50.4,19.69,29.1,members_tracking.csv,2026-02-17 11:14:26.755230
1274,35,Female,1.62,44.6,16.99,32.4,members_tracking.csv,2026-02-17 11:14:26.755230
1275,35,Female,1.62,65.8,25.07,33.8,members_tracking.csv,2026-02-17 11:14:26.755230
1276,35,Female,1.64,60.8,19.54,20.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1277,35,Female,1.64,78.9,29.34,25.3,members_tracking.csv,2026-02-17 11:14:26.755230
1278,35,Female,1.65,127.6,15.36,20.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1279,35,Female,1.67,78.0,27.97,33.3,members_tracking.csv,2026-02-17 11:14:26.755230
1280,35,Female,1.7,68.2,31.92,23.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1281,35,Female,1.71,40.4,29.32,17.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1282,35,Female,1.72,66.7,22.98,18.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1283,35,Female,1.74,56.2,20.61,26.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1284,35,Female,1.78,81.0,19.74,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1285,35,Female,1.79,64.3,13.91,16.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1286,35,Female,1.81,47.5,26.59,26.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1287,35,Female,1.81,76.1,26.86,17.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1288,35,Female,1.86,49.7,12.32,15.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1289,35,Male,1.54,96.5,20.43,35.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1290,35,Male,1.55,98.6,23.47,27.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1291,35,Male,1.57,73.4,25.05,32.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1292,35,Male,1.59,44.0,27.49,29.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1293,35,Male,1.61,75.7,23.19,21.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1294,35,Male,1.62,127.1,48.43,23.3,members_tracking.csv,2026-02-17 11:14:26.755230
1295,35,Male,1.63,62.8,23.64,21.9,members_tracking.csv,2026-02-17 11:14:26.755230
1296,35,Male,1.63,100.9,37.98,28.4,members_tracking.csv,2026-02-17 11:14:26.755230
1297,35,Male,1.64,75.4,30.23,20.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1298,35,Male,1.66,59.2,21.48,21.3,members_tracking.csv,2026-02-17 11:14:26.755230
1299,35,Male,1.67,53.0,16.71,21.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1300,35,Male,1.68,69.5,16.62,23.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1301,35,Male,1.69,94.6,22.21,33.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1302,35,Male,1.69,95.9,24.01,27.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1303,35,Male,1.71,40.0,27.14,20.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1304,35,Male,1.71,49.3,12.65,32.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1305,35,Male,1.71,96.9,33.14,24.2,members_tracking.csv,2026-02-17 11:14:26.755230
1306,35,Male,1.72,40.0,17.87,14.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1307,35,Male,1.73,68.5,12.32,19.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1308,35,Male,1.74,63.7,21.04,29.8,members_tracking.csv,2026-02-17 11:14:26.755230
1309,35,Male,1.74,75.7,12.47,24.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1310,35,Male,1.75,124.8,28.03,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1311,35,Male,1.76,101.4,32.74,23.6,members_tracking.csv,2026-02-17 11:14:26.755230
1312,35,Male,1.79,40.3,13.37,14.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1313,35,Male,1.79,70.1,21.88,28.0,members_tracking.csv,2026-02-17 11:14:26.755230
1314,35,Male,1.85,85.6,25.01,14.5,members_tracking.csv,2026-02-17 11:14:26.755230
1315,35,Male,1.92,44.9,17.33,20.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1316,35,Male,1.94,102.5,27.23,21.1,members_tracking.csv,2026-02-17 11:14:26.755230
1317,35,Male,2.0,40.0,20.21,31.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1318,36,Female,1.54,87.9,29.54,21.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1319,36,Female,1.64,57.3,21.3,25.3,members_tracking.csv,2026-02-17 11:14:26.755230
1320,36,Female,1.66,71.9,14.97,23.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1321,36,Female,1.66,77.7,22.23,11.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1322,36,Female,1.66,82.5,21.01,11.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1323,36,Female,1.67,85.1,20.8,19.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1324,36,Female,1.68,48.7,17.25,33.7,members_tracking.csv,2026-02-17 11:14:26.755230
1325,36,Female,1.69,90.0,13.72,20.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1326,36,Female,1.71,40.0,39.74,27.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1327,36,Female,1.71,67.5,18.75,20.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1328,36,Female,1.71,80.8,12.54,19.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1329,36,Female,1.72,47.1,17.46,21.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1330,36,Female,1.72,60.0,20.28,18.2,members_tracking.csv,2026-02-17 11:14:26.755230
1331,36,Female,1.73,85.1,13.22,28.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1332,36,Female,1.74,47.2,15.59,32.2,members_tracking.csv,2026-02-17 11:14:26.755230
1333,36,Female,1.75,59.3,19.36,34.5,members_tracking.csv,2026-02-17 11:14:26.755230
1334,36,Female,1.76,55.9,12.32,18.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1335,36,Female,1.77,55.0,21.97,19.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1336,36,Female,1.77,57.7,18.42,19.4,members_tracking.csv,2026-02-17 11:14:26.755230
1337,36,Female,1.78,59.1,18.65,34.5,members_tracking.csv,2026-02-17 11:14:26.755230
1338,36,Female,1.78,64.2,25.59,31.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1339,36,Female,1.79,44.9,29.4,16.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1340,36,Female,1.85,50.1,25.82,30.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1341,36,Female,1.93,61.2,12.32,18.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1342,36,Female,1.93,100.2,16.49,24.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1343,36,Female,1.97,64.4,23.33,27.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1344,36,Male,1.5,62.2,22.96,11.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1345,36,Male,1.58,57.4,20.91,18.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1346,36,Male,1.59,45.8,30.03,32.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1347,36,Male,1.61,56.5,25.74,32.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1348,36,Male,1.62,109.8,41.84,24.4,members_tracking.csv,2026-02-17 11:14:26.755230
1349,36,Male,1.63,72.8,12.32,25.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1350,36,Male,1.63,78.2,21.82,23.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1351,36,Male,1.63,93.2,24.94,25.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1352,36,Male,1.63,112.4,42.3,25.0,members_tracking.csv,2026-02-17 11:14:26.755230
1353,36,Male,1.65,69.2,25.42,27.2,members_tracking.csv,2026-02-17 11:14:26.755230
1354,36,Male,1.65,90.3,33.17,23.7,members_tracking.csv,2026-02-17 11:14:26.755230
1355,36,Male,1.66,71.0,28.31,20.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1356,36,Male,1.69,123.7,43.31,20.4,members_tracking.csv,2026-02-17 11:14:26.755230
1357,36,Male,1.71,88.0,30.09,12.0,members_tracking.csv,2026-02-17 11:14:26.755230
1358,36,Male,1.72,70.3,23.76,21.3,members_tracking.csv,2026-02-17 11:14:26.755230
1359,36,Male,1.75,53.4,35.28,26.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1360,36,Male,1.75,79.7,25.28,23.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1361,36,Male,1.76,69.0,13.89,16.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1362,36,Male,1.77,110.2,35.18,26.5,members_tracking.csv,2026-02-17 11:14:26.755230
1363,36,Male,1.78,60.1,16.06,35.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1364,36,Male,1.81,87.6,18.22,22.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1365,36,Male,1.83,47.2,13.01,29.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1366,36,Male,1.86,95.8,27.69,21.2,members_tracking.csv,2026-02-17 11:14:26.755230
1367,36,Male,1.88,85.4,24.16,13.5,members_tracking.csv,2026-02-17 11:14:26.755230
1368,36,Male,1.91,80.8,18.61,23.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1369,36,Male,1.93,121.9,32.73,21.8,members_tracking.csv,2026-02-17 11:14:26.755230
1370,36,Male,1.94,84.0,22.32,11.2,members_tracking.csv,2026-02-17 11:14:26.755230
1371,36,Male,1.95,56.2,14.78,22.5,members_tracking.csv,2026-02-17 11:14:26.755230
1372,36,Male,1.99,99.9,25.23,20.9,members_tracking.csv,2026-02-17 11:14:26.755230
1373,36,Male,2.0,40.0,27.96,25.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1374,37,Female,1.5,69.5,30.89,32.8,members_tracking.csv,2026-02-17 11:14:26.755230
1375,37,Female,1.5,77.5,12.32,21.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1376,37,Female,1.5,78.5,21.98,17.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1377,37,Female,1.57,54.6,22.15,32.1,members_tracking.csv,2026-02-17 11:14:26.755230
1378,37,Female,1.57,55.6,22.56,29.2,members_tracking.csv,2026-02-17 11:14:26.755230
1379,37,Female,1.58,77.3,12.32,23.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1380,37,Female,1.6,58.0,22.2,21.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1381,37,Female,1.61,44.2,14.92,28.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1382,37,Female,1.64,71.2,26.47,29.9,members_tracking.csv,2026-02-17 11:14:26.755230
1383,37,Female,1.65,68.9,20.71,23.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1384,37,Female,1.66,40.0,23.21,27.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1385,37,Female,1.69,73.5,25.73,27.5,members_tracking.csv,2026-02-17 11:14:26.755230
1386,37,Female,1.69,85.3,19.95,22.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1387,37,Female,1.7,94.4,19.3,16.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1388,37,Female,1.71,53.0,18.13,28.1,members_tracking.csv,2026-02-17 11:14:26.755230
1389,37,Female,1.73,55.3,16.26,31.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1390,37,Female,1.73,94.5,17.52,23.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1391,37,Female,1.74,69.1,18.07,31.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1392,37,Female,1.74,73.3,24.21,25.5,members_tracking.csv,2026-02-17 11:14:26.755230
1393,37,Female,1.75,66.9,21.84,26.5,members_tracking.csv,2026-02-17 11:14:26.755230
1394,37,Female,1.76,72.9,23.53,27.5,members_tracking.csv,2026-02-17 11:14:26.755230
1395,37,Female,1.77,70.3,22.44,33.7,members_tracking.csv,2026-02-17 11:14:26.755230
1396,37,Female,1.78,58.7,18.67,29.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1397,37,Female,1.78,81.1,12.51,22.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1398,37,Female,1.83,72.1,16.92,34.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1399,37,Female,1.84,63.1,26.39,31.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1400,37,Female,1.84,94.5,12.32,26.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1401,37,Female,1.89,58.0,23.79,26.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1402,37,Female,1.96,61.3,24.18,31.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1403,37,Male,1.5,44.2,20.62,24.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1404,37,Male,1.55,108.7,26.23,26.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1405,37,Male,1.63,75.8,14.0,26.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1406,37,Male,1.65,116.2,23.58,22.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1407,37,Male,1.67,48.7,17.46,27.3,members_tracking.csv,2026-02-17 11:14:26.755230
1408,37,Male,1.68,79.6,23.26,28.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1409,37,Male,1.69,46.3,19.11,20.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1410,37,Male,1.69,87.8,30.74,10.3,members_tracking.csv,2026-02-17 11:14:26.755230
1411,37,Male,1.74,49.1,16.22,22.3,members_tracking.csv,2026-02-17 11:14:26.755230
1412,37,Male,1.76,60.2,32.81,31.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1413,37,Male,1.76,124.2,40.1,29.3,members_tracking.csv,2026-02-17 11:14:26.755230
1414,37,Male,1.77,76.3,24.35,27.3,members_tracking.csv,2026-02-17 11:14:26.755230
1415,37,Male,1.81,48.3,20.81,26.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1416,37,Male,1.82,75.1,22.67,26.4,members_tracking.csv,2026-02-17 11:14:26.755230
1417,37,Male,1.82,76.9,23.22,24.5,members_tracking.csv,2026-02-17 11:14:26.755230
1418,37,Male,1.85,62.1,20.37,26.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1419,37,Male,1.89,103.5,28.97,26.4,members_tracking.csv,2026-02-17 11:14:26.755230
1420,37,Male,1.92,40.0,15.24,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1421,37,Male,1.95,88.8,23.35,10.3,members_tracking.csv,2026-02-17 11:14:26.755230
1422,37,Male,1.97,108.5,23.59,27.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1423,38,Female,1.5,99.1,24.56,17.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1424,38,Female,1.51,49.7,21.8,32.6,members_tracking.csv,2026-02-17 11:14:26.755230
1425,38,Female,1.52,70.3,30.43,25.6,members_tracking.csv,2026-02-17 11:14:26.755230
1426,38,Female,1.54,61.4,25.89,30.6,members_tracking.csv,2026-02-17 11:14:26.755230
1427,38,Female,1.54,77.4,13.58,29.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1428,38,Female,1.56,57.7,23.71,16.6,members_tracking.csv,2026-02-17 11:14:26.755230
1429,38,Female,1.58,53.0,13.02,23.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1430,38,Female,1.58,76.6,30.68,32.2,members_tracking.csv,2026-02-17 11:14:26.755230
1431,38,Female,1.58,89.3,19.02,24.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1432,38,Female,1.6,56.3,21.99,28.8,members_tracking.csv,2026-02-17 11:14:26.755230
1433,38,Female,1.65,46.5,12.32,24.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1434,38,Female,1.68,45.2,16.01,29.9,members_tracking.csv,2026-02-17 11:14:26.755230
1435,38,Female,1.72,59.1,19.98,31.3,members_tracking.csv,2026-02-17 11:14:26.755230
1436,38,Female,1.79,40.6,12.67,26.8,members_tracking.csv,2026-02-17 11:14:26.755230
1437,38,Female,1.88,40.0,12.64,20.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1438,38,Female,1.92,81.1,17.99,26.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1439,38,Female,2.0,69.4,14.99,19.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1440,38,Male,1.5,40.0,36.71,24.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1441,38,Male,1.51,101.8,20.89,25.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1442,38,Male,1.6,99.6,16.92,30.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1443,38,Male,1.62,123.3,46.98,21.2,members_tracking.csv,2026-02-17 11:14:26.755230
1444,38,Male,1.65,58.4,35.49,24.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1445,38,Male,1.66,93.7,13.87,29.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1446,38,Male,1.67,41.1,14.26,25.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1447,38,Male,1.7,53.6,12.32,30.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1448,38,Male,1.71,41.4,14.6,30.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1449,38,Male,1.71,71.7,12.32,26.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1450,38,Male,1.71,81.4,27.84,10.2,members_tracking.csv,2026-02-17 11:14:26.755230
1451,38,Male,1.72,58.7,23.03,21.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1452,38,Male,1.72,60.5,25.58,20.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1453,38,Male,1.74,46.9,15.49,20.0,members_tracking.csv,2026-02-17 11:14:26.755230
1454,38,Male,1.74,83.6,27.61,11.6,members_tracking.csv,2026-02-17 11:14:26.755230
1455,38,Male,1.75,50.0,49.84,23.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1456,38,Male,1.75,87.9,12.32,24.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1457,38,Male,1.77,71.9,22.95,25.7,members_tracking.csv,2026-02-17 11:14:26.755230
1458,38,Male,1.77,85.5,16.38,14.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1459,38,Male,1.77,91.5,29.21,26.7,members_tracking.csv,2026-02-17 11:14:26.755230
1460,38,Male,1.79,46.1,14.39,29.2,members_tracking.csv,2026-02-17 11:14:26.755230
1461,38,Male,1.79,88.4,27.59,12.5,members_tracking.csv,2026-02-17 11:14:26.755230
1462,38,Male,1.8,85.8,26.48,10.1,members_tracking.csv,2026-02-17 11:14:26.755230
1463,38,Male,1.81,60.6,13.74,24.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1464,38,Male,1.82,69.0,20.05,30.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1465,38,Male,1.84,71.0,21.97,24.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1466,38,Male,1.86,40.0,12.32,14.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1467,38,Male,1.92,68.7,18.64,29.0,members_tracking.csv,2026-02-17 11:14:26.755230
1468,38,Male,1.97,61.3,15.8,23.5,members_tracking.csv,2026-02-17 11:14:26.755230
1469,38,Male,1.99,76.7,14.98,28.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1470,38,Male,2.0,82.7,24.74,25.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1471,38,Male,2.0,101.4,38.99,20.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1472,39,Female,1.52,72.1,20.85,28.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1473,39,Female,1.56,63.6,26.13,34.8,members_tracking.csv,2026-02-17 11:14:26.755230
1474,39,Female,1.59,67.8,25.0,25.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1475,39,Female,1.6,55.4,21.64,26.3,members_tracking.csv,2026-02-17 11:14:26.755230
1476,39,Female,1.6,56.0,21.87,32.6,members_tracking.csv,2026-02-17 11:14:26.755230
1477,39,Female,1.61,50.3,19.41,32.8,members_tracking.csv,2026-02-17 11:14:26.755230
1478,39,Female,1.61,65.3,21.86,30.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1479,39,Female,1.61,66.8,17.16,28.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1480,39,Female,1.63,74.3,20.29,25.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1481,39,Female,1.64,68.6,25.51,32.4,members_tracking.csv,2026-02-17 11:14:26.755230
1482,39,Female,1.65,60.6,22.26,27.6,members_tracking.csv,2026-02-17 11:14:26.755230
1483,39,Female,1.69,64.3,22.51,26.9,members_tracking.csv,2026-02-17 11:14:26.755230
1484,39,Female,1.7,65.6,14.83,20.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1485,39,Female,1.71,55.9,19.12,19.5,members_tracking.csv,2026-02-17 11:14:26.755230
1486,39,Female,1.71,63.3,21.65,18.5,members_tracking.csv,2026-02-17 11:14:26.755230
1487,39,Female,1.74,62.5,17.6,24.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1488,39,Female,1.74,63.2,15.32,13.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1489,39,Female,1.74,70.3,17.03,20.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1490,39,Female,1.75,42.5,13.88,26.2,members_tracking.csv,2026-02-17 11:14:26.755230
1491,39,Female,1.76,41.3,15.36,24.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1492,39,Female,1.77,71.3,14.31,21.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1493,39,Female,1.78,47.0,28.39,31.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1494,39,Female,1.79,84.0,30.44,28.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1495,39,Female,1.85,69.9,12.87,27.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1496,39,Female,1.86,76.7,17.75,23.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1497,39,Female,1.94,50.3,14.72,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1498,39,Male,1.52,83.7,15.84,29.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1499,39,Male,1.58,70.7,21.17,21.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1500,39,Male,1.59,78.5,16.24,26.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1501,39,Male,1.64,62.0,23.05,27.5,members_tracking.csv,2026-02-17 11:14:26.755230
1502,39,Male,1.68,43.3,17.06,13.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1503,39,Male,1.7,93.4,32.32,21.1,members_tracking.csv,2026-02-17 11:14:26.755230
1504,39,Male,1.71,59.9,19.74,24.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1505,39,Male,1.72,81.9,12.91,24.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1506,39,Male,1.73,91.0,22.08,23.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1507,39,Male,1.75,81.7,26.68,29.1,members_tracking.csv,2026-02-17 11:14:26.755230
1508,39,Male,1.77,61.9,19.76,25.3,members_tracking.csv,2026-02-17 11:14:26.755230
1509,39,Male,1.77,76.2,17.38,28.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1510,39,Male,1.81,129.9,26.54,14.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1511,39,Male,1.82,86.2,26.02,10.2,members_tracking.csv,2026-02-17 11:14:26.755230
1512,39,Male,1.82,127.5,38.49,29.8,members_tracking.csv,2026-02-17 11:14:26.755230
1513,39,Male,1.83,59.7,17.83,29.1,members_tracking.csv,2026-02-17 11:14:26.755230
1514,39,Male,1.84,40.7,22.28,25.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
