id_food,name,category,calories,proteins,carbohydrates,fats,fiber,sodium,sugar,source_file,ingested_at
1159,chicken patty,,172.0,8.9,7.7,11.7,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1160,lamb shank roasted,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1161,barbecue loaf,,40.0,3.6,1.5,2.0,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1162,lamb sirloin cooked,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1163,poultry salad,,26.0,1.5,1.0,1.8,,0.079,,food_data_group3.csv,2026-02-17 11:14:15.427956
1164,ground lamb raw,,80.0,4.7,0.0,6.6,,0.05,,food_data_group3.csv,2026-02-17 11:14:15.427956
1165,lamb loin raw,,88.0,4.6,0.0,7.5,,0.003,,food_data_group3.csv,2026-02-17 11:14:15.427956
1166,lamb sirloin raw,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1167,sausage patty mcdonalds,,115.0,4.3,0.4,11.2,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1168,lamb foreshank cooked,,360.0,32.05,0.0,19.9,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1169,ham salad,,97.0,3.9,4.8,7.0,,0.5,,food_data_group3.csv,2026-02-17 11:14:15.427956
1170,lamb rib raw,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1171,lamb shoulder raw,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1172,lamb meat raw,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1173,lamb shoulder cooked,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1174,mutton cooked,,66.0,9.5,0.027,3.1,,0.07,,food_data_group3.csv,2026-02-17 11:14:15.427956
1175,lamb leg cooked,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1176,beef stick,,110.0,4.3,1.1,9.9,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1177,veal sirloin cooked,,517.0,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1178,veal rib cooked,,444.0,32.05,0.0,22.2,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1179,veal meat cooked,,483.0,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1180,beef rib roasted,,238.0,15.4,0.0,19.1,,0.01,,food_data_group3.csv,2026-02-17 11:14:15.427956
1181,veal sirloin raw,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1182,beef top loin filet grilled,,323.0,32.05,0.8,19.0,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1183,beef under blade steak cooked,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1184,mock tender steak raw,,244.0,32.05,0.0,8.3,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1185,ground beef cooked,,375.0,32.05,0.0,23.049999999999997,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1186,ground beef raw,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1187,beef diced asda,,48.0,0.0,10.5,0.7,,0.0,,food_data_group3.csv,2026-02-17 11:14:15.427956
1188,veal rib raw,,578.25,32.05,0.0,23.049999999999997,,0.4,,food_data_group3.csv,2026-02-17 11:14:15.427956
1189,ground veal raw,,41.0,5.5,0.0,1.9,,0.029,,food_data_group3.csv,2026-02-17 11:14:15.427956
1190,t bone steak cooked,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1191,veal leg round raw,,531.0,32.05,0.0,14.0,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1192,beef top sirloin steak raw,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1193,beef plate steak grilled,,508.0,32.05,0.0,23.049999999999997,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1194,ground veal cooked,,514.0,32.05,0.0,22.6,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1195,veal leg round cooked,,574.0,32.05,0.0,17.2,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1196,porterhouse steak raw,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1197,veal shank raw,,513.0,32.05,0.0,15.8,,0.4,,food_data_group3.csv,2026-02-17 11:14:15.427956
1198,veal breast cooked,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1199,corned beef canned,,53.0,5.7,0.0,3.1,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1200,rib eye steak grilled,,578.25,32.05,0.0,23.049999999999997,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1201,veal shoulder raw,,0.0,0.0,0.0,0.0,,0.0,,food_data_group3.csv,2026-02-17 11:14:15.427956
1202,t bone steak raw,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1203,sirloin steak,,324.0,32.05,0.0,14.1,,0.6,,food_data_group3.csv,2026-02-17 11:14:15.427956
1204,mock tender steak cooked,,137.0,21.9,0.0,4.9,,0.028,,food_data_group3.csv,2026-02-17 11:14:15.427956
1205,beef round steak cooked,,385.0,32.05,0.0,12.1,,0.011,,food_data_group3.csv,2026-02-17 11:14:15.427956
1206,chuck blade roast raw,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1207,beef shoulder steak raw,,349.0,32.05,0.0,17.3,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1208,beef top blade cooked,,184.0,21.9,0.0,10.0,,0.002,,food_data_group3.csv,2026-02-17 11:14:15.427956
1209,corned beef cooked,,53.0,3.8,0.006,4.0,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1210,beef round steak raw,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1211,beef shoulder steak grilled,,155.0,24.0,0.0,5.8,,0.014,,food_data_group3.csv,2026-02-17 11:14:15.427956
1212,chuck eye steak raw,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1213,beef bottom round steak cooked,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1214,porterhouse steak cooked,,235.0,20.4,0.0,16.4,,0.085,,food_data_group3.csv,2026-02-17 11:14:15.427956
1215,beef under blade steak raw,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1216,beef plate steak raw,,578.25,32.05,0.9,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1217,beef meat canned,,111.0,9.2,0.0,7.9,,0.095,,food_data_group3.csv,2026-02-17 11:14:15.427956
1218,beef breakfast strips raw,,92.0,2.8,0.2,8.8,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1219,beef brisket cooked,,578.25,32.05,0.0,23.049999999999997,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1220,corned beef raw,,578.25,32.05,0.6,23.049999999999997,,0.696,,food_data_group3.csv,2026-02-17 11:14:15.427956
1221,beef mince meat asda,,55.0,0.0,6.8,3.1,,0.0,,food_data_group3.csv,2026-02-17 11:14:15.427956
1222,pastrami beef fat free,,9.0,1.9,0.1,0.1,,0.005,,food_data_group3.csv,2026-02-17 11:14:15.427956
1223,rib eye steak raw,,578.25,32.05,0.4,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1224,beef tenderloin steak cooked,,374.0,32.05,0.0,23.049999999999997,,0.061,,food_data_group3.csv,2026-02-17 11:14:15.427956
1225,chuck blade roast cooked,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1226,cured beef dried,,4.0,0.9,0.06,0.019,,0.049,,food_data_group3.csv,2026-02-17 11:14:15.427956
1227,beef flank steak cooked,,380.0,32.05,0.0,17.5,,0.068,,food_data_group3.csv,2026-02-17 11:14:15.427956
1228,chuck eye steak grilled,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1229,veal meat raw,,578.25,32.05,0.0,23.049999999999997,,0.4,,food_data_group3.csv,2026-02-17 11:14:15.427956
1230,veal loin cooked,,80.0,8.5,0.0,4.9,,0.001,,food_data_group3.csv,2026-02-17 11:14:15.427956
1231,veal loin raw,,46.0,5.3,0.0,2.6,,0.079,,food_data_group3.csv,2026-02-17 11:14:15.427956
1232,veal shoulder cooked,,435.0,32.05,0.0,19.4,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1233,beef tenderloin steak raw,,405.0,32.05,0.0,23.049999999999997,,0.032,,food_data_group3.csv,2026-02-17 11:14:15.427956
1234,veal shank cooked,,371.0,32.05,0.0,12.0,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1235,beef brisket raw,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1236,pastrami beef,,104.0,15.5,0.3,4.1,,0.696,,food_data_group3.csv,2026-02-17 11:14:15.427956
1237,beef flank steak raw,,47.0,6.0,0.0,2.3,,0.054,,food_data_group3.csv,2026-02-17 11:14:15.427956
1238,beef top sirloin steak cooked,,430.0,32.05,0.0,23.049999999999997,,0.055,,food_data_group3.csv,2026-02-17 11:14:15.427956
1239,veal breast raw,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1240,beef rib raw,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1241,beef jerky,,82.0,6.6,2.2,5.1,,0.4,,food_data_group3.csv,2026-02-17 11:14:15.427956
1242,beef breakfast strips cooked,,51.0,3.5,0.2,3.9,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1243,pork olive loaf,,66.0,3.3,2.6,4.6,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1244,beef luncheon meat jellied,,31.0,5.3,0.0,0.9,,0.4,,food_data_group3.csv,2026-02-17 11:14:15.427956
1245,turkey pastrami,,38.0,4.6,0.5,1.8,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1246,pork salami,,41.0,2.3,0.2,3.4,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1247,canadian style bacon raw,,45.0,5.9,0.5,2.0,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1248,honey loaf,,85.0,9.9,2.6,3.6,,0.4,,food_data_group3.csv,2026-02-17 11:14:15.427956
1249,pork beef salami,,37.0,2.1,0.076,3.1,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1250,beef pork bologna,,92.0,4.6,1.6,7.4,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1251,pork beef salami cooked,,41.0,2.7,0.3,3.2,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1252,pork breakfast strips raw,,88.0,2.7,0.2,8.4,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1253,pickle pimiento loaf,,86.0,4.3,3.2,6.1,,0.4,,food_data_group3.csv,2026-02-17 11:14:15.427956
1254,luxury loaf,,39.0,5.2,1.4,1.3,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1255,mortadella,,47.0,2.5,0.5,3.8,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1256,pork bologna,,69.0,4.3,0.2,5.6,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1257,turkey salami cooked,,9.0,1.0,0.081,0.5,,0.023,,food_data_group3.csv,2026-02-17 11:14:15.427956
1258,pepperoni beef,,10.0,0.5,0.0,0.9,,0.09,,food_data_group3.csv,2026-02-17 11:14:15.427956
1259,peppered loaf,,42.0,4.9,1.3,1.8,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1260,luncheon meat beef,,10.0,1.8,0.0,0.3,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1261,lebanon bologna,,98.0,10.8,0.3,6.0,,0.696,,food_data_group3.csv,2026-02-17 11:14:15.427956
1262,chicken pork bologna,,94.0,2.9,1.2,8.6,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1263,turkey roll,,40.0,4.9,0.6,1.9,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1264,beef salami cooked,,68.0,3.3,0.5,5.8,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1265,yachtwurst cooked,,150.0,8.3,0.8,12.7,,0.5,,food_data_group3.csv,2026-02-17 11:14:15.427956
1266,italian salami,,43.0,2.2,0.1,3.7,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1267,turkey ham,,38.0,5.5,0.3,1.6,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1268,turkey bologna,,59.0,3.2,1.3,4.5,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1269,sliced turkey breast,,17.0,2.4,0.4,0.6,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1270,luncheon meat pork beef,,99.0,3.5,0.7,9.0,,0.4,,food_data_group3.csv,2026-02-17 11:14:15.427956
1271,beef bologna,,90.0,3.3,1.3,7.8,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1272,turkey bacon cooked,,313.0,24.3,2.5,22.9,,0.696,,food_data_group3.csv,2026-02-17 11:14:15.427956
1273,ground emu cooked,,178.0,31.0,0.0,5.1,,0.025,,food_data_group3.csv,2026-02-17 11:14:15.427956
1274,ostrich leg raw,,94.0,19.0,0.0,1.5,,0.067,,food_data_group3.csv,2026-02-17 11:14:15.427956
1275,ostrich strip raw,,108.0,20.1,0.0,2.4,,0.086,,food_data_group3.csv,2026-02-17 11:14:15.427956
1276,emu fillet cooked,,578.25,32.05,0.0,9.1,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1277,ostrich tenderloin raw,,105.0,18.8,0.0,2.7,,0.005,,food_data_group3.csv,2026-02-17 11:14:15.427956
1278,emu drums cooked,,578.25,32.05,0.0,8.4,,0.5,,food_data_group3.csv,2026-02-17 11:14:15.427956
1279,green turtle raw,,25.0,5.6,0.0,0.1,,0.099,,food_data_group3.csv,2026-02-17 11:14:15.427956
1280,ground bison cooked,,448.0,32.05,0.0,21.6,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1281,goat meat raw,,494.0,32.05,0.0,10.5,,0.4,,food_data_group3.csv,2026-02-17 11:14:15.427956
1282,ground emu raw,,157.0,26.6,0.0,4.7,,0.062,,food_data_group3.csv,2026-02-17 11:14:15.427956
1283,ground ostrich raw,,180.0,22.0,0.0,9.5,,0.021,,food_data_group3.csv,2026-02-17 11:14:15.427956
1284,ostrich tip cooked,,123.0,24.2,0.0,2.2,,0.086,,food_data_group3.csv,2026-02-17 11:14:15.427956
1285,caribou cooked,,210.0,32.05,0.0,6.4,,0.004,,food_data_group3.csv,2026-02-17 11:14:15.427956
1286,ground ostrich cooked,,163.0,24.3,0.0,6.6,,0.099,,food_data_group3.csv,2026-02-17 11:14:15.427956
1287,ostrich leg cooked,,120.0,24.7,0.0,1.6,,0.016,,food_data_group3.csv,2026-02-17 11:14:15.427956
1288,ostrich top loin cooked,,132.0,23.9,0.0,3.3,,0.029,,food_data_group3.csv,2026-02-17 11:14:15.427956
1289,ostrich strip cooked,,139.0,25.0,0.0,3.6,,0.034,,food_data_group3.csv,2026-02-17 11:14:15.427956
1290,ostrich tip raw,,97.0,18.6,0.0,2.0,,0.041,,food_data_group3.csv,2026-02-17 11:14:15.427956
1291,ostrich round raw,,99.0,18.7,0.0,2.0,,0.074,,food_data_group3.csv,2026-02-17 11:14:15.427956
1292,ground bison raw,,124.0,17.2,0.099,6.1,,0.042,,food_data_group3.csv,2026-02-17 11:14:15.427956
1293,ostrich fan raw,,99.0,18.5,0.0,2.3,,0.04,,food_data_group3.csv,2026-02-17 11:14:15.427956
1294,ostrich top loin raw,,101.0,18.4,0.0,2.5,,0.073,,food_data_group3.csv,2026-02-17 11:14:15.427956
1295,veal brain cooked,,461.0,32.05,0.0,23.049999999999997,,0.5,,food_data_group3.csv,2026-02-17 11:14:15.427956
1296,veal tongue cooked,,515.0,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1297,beef heart cooked,,47.0,8.1,0.057,1.3,,0.024,,food_data_group3.csv,2026-02-17 11:14:15.427956
1298,turkey liver cooked,,100.0,14.3,0.0,4.3,,0.083,,food_data_group3.csv,2026-02-17 11:14:15.427956
1299,veal thymus cooked,,35.0,6.4,0.0,0.9,,0.036,,food_data_group3.csv,2026-02-17 11:14:15.427956
1300,beef brain cooked,,578.25,32.05,0.0,23.049999999999997,,0.6,,food_data_group3.csv,2026-02-17 11:14:15.427956
1301,beef pancreas cooked,,578.25,32.05,0.0,23.049999999999997,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1302,beef tripe cooked,,80.0,10.0,1.7,3.4,,0.045,,food_data_group3.csv,2026-02-17 11:14:15.427956
1303,chicken gizzard cooked,,223.0,32.05,0.0,3.9,,0.069,,food_data_group3.csv,2026-02-17 11:14:15.427956
1304,pork pancreas cooked,,537.0,32.05,0.0,23.049999999999997,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1305,beef tongue cooked,,80.0,5.5,0.0,6.3,,0.029,,food_data_group3.csv,2026-02-17 11:14:15.427956
1306,lamb heart cooked,,353.0,32.05,3.7,15.1,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1307,beef spleen cooked,,447.0,32.05,0.0,12.9,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1308,veal kidneys cooked,,300.0,32.05,0.0,10.4,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1309,chicken heart cooked,,268.0,32.05,0.1,11.5,,0.081,,food_data_group3.csv,2026-02-17 11:14:15.427956
1310,lamb tongue cooked,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1311,veal heart cooked,,368.0,32.05,0.3,13.4,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1312,chicken liver cooked,,76.0,11.3,0.5,2.8,,0.079,,food_data_group3.csv,2026-02-17 11:14:15.427956
1313,lamb pancreas cooked,,541.0,32.05,0.0,23.049999999999997,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1314,veal spleen cooked,,445.0,32.05,0.0,10.0,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1315,lamb liver cooked,,578.25,32.05,8.5,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1316,turkey gizzard cooked,,70.0,11.9,0.0,2.1,,0.031,,food_data_group3.csv,2026-02-17 11:14:15.427956
1317,lamp spleen cooked,,460.0,32.05,0.0,14.1,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1318,turkey heart cooked,,35.0,5.0,0.0,1.5,,0.046,,food_data_group3.csv,2026-02-17 11:14:15.427956
1319,beef liver cooked,,130.0,19.8,3.5,3.6,,0.068,,food_data_group3.csv,2026-02-17 11:14:15.427956
1320,lamb lungs cooked,,431.0,32.05,0.0,11.8,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1321,pork brain cooked,,527.0,32.05,0.0,23.049999999999997,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1322,goose liver,,125.0,15.4,5.9,4.0,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1323,pork kidneys cooked,,211.0,32.05,0.0,6.6,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1324,lamb brain cooked,,503.0,32.05,0.0,23.049999999999997,,0.5,,food_data_group3.csv,2026-02-17 11:14:15.427956
1325,pork heart cooked,,215.0,32.05,0.6,7.3,,0.053,,food_data_group3.csv,2026-02-17 11:14:15.427956
1326,lamb kidneys cooked,,349.0,32.05,2.5,9.2,,0.4,,food_data_group3.csv,2026-02-17 11:14:15.427956
1327,beef lungs cooked,,364.0,32.05,0.0,11.2,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1328,veal pancreas cooked,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1329,pork liver cooked,,578.25,32.05,13.3,15.6,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1330,beef kidneys cooked,,45.0,7.7,0.0,1.3,,0.029,,food_data_group3.csv,2026-02-17 11:14:15.427956
1331,turkey giblets cooked,,164.0,25.1,0.0,6.3,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1332,duck liver raw,,60.0,8.2,1.6,2.0,,0.089,,food_data_group3.csv,2026-02-17 11:14:15.427956
1333,veal liver cooked,,154.0,22.7,3.0,5.0,,0.046,,food_data_group3.csv,2026-02-17 11:14:15.427956
1334,pork lungs cooked,,297.0,32.05,0.0,9.3,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1335,veal lungs cooked,,312.0,32.05,0.0,7.9,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1336,beef thymus cooked,,578.25,32.05,0.0,23.049999999999997,,0.4,,food_data_group3.csv,2026-02-17 11:14:15.427956
1337,ham,,46.0,4.6,1.0,2.5,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1338,pork meat cooked,,283.0,14.1,0.0,14.1,,0.696,,food_data_group3.csv,2026-02-17 11:14:15.427956
1339,bacon roasted,,43.0,3.0,0.1,3.3,,0.034,,food_data_group3.csv,2026-02-17 11:14:15.427956
1340,pork top loin roasts raw,,578.25,32.05,0.0,23.049999999999997,,0.696,,food_data_group3.csv,2026-02-17 11:14:15.427956
1341,pork blade roll raw,,76.0,4.7,0.0,6.2,,0.4,,food_data_group3.csv,2026-02-17 11:14:15.427956
1342,pork backribs raw,,578.25,32.05,0.0,23.049999999999997,,0.696,,food_data_group3.csv,2026-02-17 11:14:15.427956
1343,pork spareribs cooked,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1344,pork stomach cooked,,44.0,6.1,0.029,2.1,,0.035,,food_data_group3.csv,2026-02-17 11:14:15.427956
1345,honey smoked ham cooked,,67.0,9.9,4.0,1.3,,0.5,,food_data_group3.csv,2026-02-17 11:14:15.427956
1346,boston butt steak raw,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1347,pork sirloin chops cooked,,140.0,23.3,0.0,4.5,,0.001,,food_data_group3.csv,2026-02-17 11:14:15.427956
1348,pork country style ribs raw,,242.0,24.8,0.0,15.1,,0.061,,food_data_group3.csv,2026-02-17 11:14:15.427956
1349,ham patties,,205.0,8.3,1.1,18.3,,0.696,,food_data_group3.csv,2026-02-17 11:14:15.427956
1350,pork feet cooked,,67.0,6.2,0.0,4.5,,0.046,,food_data_group3.csv,2026-02-17 11:14:15.427956
1351,ground pork cooked,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1352,pork centre loin chops cooked,,328.0,32.05,0.0,17.4,,0.065,,food_data_group3.csv,2026-02-17 11:14:15.427956
1353,pork leg cap steak cooked,,307.0,32.05,0.0,8.6,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1354,pork blade chops raw,,376.0,32.05,0.0,15.4,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1355,pork tenderloin raw,,578.25,32.05,0.0,17.8,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1356,pork sirloin chops raw,,578.25,32.05,0.0,23.049999999999997,,0.6,,food_data_group3.csv,2026-02-17 11:14:15.427956
1357,pork leg cap steak raw,,284.0,32.05,0.0,7.8,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1358,pork carcass raw,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1359,pork splean cooked,,446.0,32.05,0.0,9.6,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1360,chopped ham,,50.0,4.6,1.2,2.9,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1361,pork centre loin chops raw,,338.0,32.05,0.0,18.0,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1362,pork blade chops cooked,,265.0,32.05,1.1,14.6,,0.072,,food_data_group3.csv,2026-02-17 11:14:15.427956
1363,boston butt steak cooked,,494.0,32.05,0.0,23.049999999999997,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1364,pork meat raw,,179.0,2.6,0.0,18.6,,0.021,,food_data_group3.csv,2026-02-17 11:14:15.427956
1365,pork top loin chops raw,,287.0,32.05,0.0,12.8,,0.099,,food_data_group3.csv,2026-02-17 11:14:15.427956
1366,pork blade steak braised,,578.25,32.05,0.087,23.049999999999997,,0.4,,food_data_group3.csv,2026-02-17 11:14:15.427956
1367,pork boston steaks cooked,,438.0,32.05,0.0,23.049999999999997,,0.1,,food_data_group3.csv,2026-02-17 11:14:15.427956
1368,bacon cooked,,43.0,3.5,0.068,3.1,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1369,pickled pork hocks,,48.0,5.4,0.0,3.0,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1370,pork boston roast cooked,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1371,canadian style bacon grilled,,43.0,5.7,0.3,2.0,,0.4,,food_data_group3.csv,2026-02-17 11:14:15.427956
1372,ham steak,,70.0,11.1,0.0,2.4,,0.696,,food_data_group3.csv,2026-02-17 11:14:15.427956
1373,pork backfat,,578.25,13.2,0.0,23.049999999999997,,0.064,,food_data_group3.csv,2026-02-17 11:14:15.427956
1374,bacon baked,,44.0,2.9,0.1,3.5,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
1375,pork arm picnic raw,,578.25,32.05,0.0,23.049999999999997,,0.696,,food_data_group3.csv,2026-02-17 11:14:15.427956
1376,salt pork raw,,212.0,1.4,0.0,22.8,,0.696,,food_data_group3.csv,2026-02-17 11:14:15.427956
1377,pork arm picnic cooked,,578.25,32.05,0.0,23.049999999999997,,0.696,,food_data_group3.csv,2026-02-17 11:14:15.427956
1378,pork top loin chops cooked,,270.0,32.05,0.0,11.2,,0.064,,food_data_group3.csv,2026-02-17 11:14:15.427956
1379,ground pork raw,,329.0,21.1,0.0,23.049999999999997,,0.033,,food_data_group3.csv,2026-02-17 11:14:15.427956
1380,pork shoulder raw,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group3.csv,2026-02-17 11:14:15.427956
1381,pork chitterlings cooked,,66.0,3.5,0.0,5.8,,0.078,,food_data_group3.csv,2026-02-17 11:14:15.427956
1382,pork breakfast strips cooked,,52.0,3.3,0.1,4.1,,0.2,,food_data_group3.csv,2026-02-17 11:14:15.427956
