id_workout,member_id,workout_type,session_duration,calories_burned,workout_frequency,experience_level,source_file,ingested_at
1529,378.0,Strength,1.34,1083.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1530,2196.0,Cardio,1.55,1389.0,,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1531,,Strength,2.0,1162.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1532,1793.0,Strength,1.8,1223.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1533,617.0,Yoga,,1783.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1534,2207.0,HIIT,1.36,1073.0,2.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1535,1093.0,Strength,1.94,1436.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1536,1849.0,Cardio,1.3,741.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1537,2555.0,HIIT,1.45,1019.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1538,,\tCardio,1.13,682.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1539,49.0,Cardio,1.4,1141.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1540,2574.0,,1.46,1046.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1541,309.0,Strength,1.3,933.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1542,1478.0,HIIT,1.69,1783.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1543,2283.0,Cardio,0.95,715.0,5.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1544,81.0,Strength,1.05,939.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1545,1264.0,Cardio,0.96,1353.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1546,2557.0,Cardio,1.15,813.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1547,1404.0,Strength,1.19,1104.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1548,1577.0,Yoga,1.52,727.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1549,2311.0,Cardio,1.87,1073.0,,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1550,531.0,Strength,0.78,682.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1551,836.0,Yoga,0.68,1783.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1552,2017.0,Strength,1.68,758.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1553,1691.0,Strength,1.39,698.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1554,2410.0,Cardio,2.0,1256.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1555,951.0,HIIT,1.93,1117.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1556,264.0,Yoga,1.18,1564.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1557,398.0,Cardio,1.1,1285.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1558,372.0,Cardio,1.42,1044.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1559,937.0,Strength,1.79,1108.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1560,1553.0,Strength,1.78,1179.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1561,1386.0,HIIT,1.49,859.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1562,1941.0,Cardio,0.83,940.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1563,2136.0,Cardio,0.77,1047.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1564,1730.0,Strength,1.14,775.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1565,1190.0,HIIT,1.32,1298.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1566,1129.0,Strength,2.0,993.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1567,2147.0,Yoga,1.07,715.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1568,,Yoga,1.79,731.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1569,219.0,Strength,0.86,1068.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1570,1729.0,Strength,2.0,742.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1571,305.0,HIIT,1.49,717.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1572,588.0,Cardio,1.36,1220.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1573,592.0,Yoga,1.62,1148.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1574,2317.0,Cardio,0.84,766.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1575,1451.0,HIIT,1.21,1063.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1576,724.0,HIIT,1.61,1361.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1577,162.0,Cardio,1.2,1261.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1578,1146.0,Strength,1.24,1175.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1579,1868.0,Yoga,0.62,1783.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1580,926.0,Yoga,2.0,877.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1581,,Strength,,1303.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1582,2507.0,HIIT,1.99,929.0,,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1583,1422.0,Cardio,2.0,1091.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1584,2238.0,Yoga,2.0,1783.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1585,1225.0,Cardio,1.64,816.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1586,,Yoga,2.0,1168.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1587,1349.0,HIIT,1.44,669.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1588,1218.0,Cardio,0.88,710.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1589,2021.0,HIIT,1.31,723.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1590,204.0,Yoga,2.0,1130.0,5.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1591,1194.0,Yoga,1.16,1437.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1592,1286.0,Yoga,1.78,533.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1593,,HIIT,0.97,1175.0,,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1594,1715.0,Strength,1.16,1408.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1595,,Cardio,1.48,419.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1596,2061.0,Strength,0.98,1263.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1597,2012.0,Cardio,1.36,614.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1598,1786.0,HIIT,2.0,1783.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1599,756.0,Yoga,2.0,642.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1600,1609.0,Strength,1.24,1048.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1601,1795.0,Cardio,0.85,1043.0,5.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1602,2396.0,Yoga,2.0,1131.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1603,1819.0,HIIT,1.33,893.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1604,575.0,Yoga,1.09,775.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1605,,HIIT,1.99,1374.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1606,1089.0,Yoga,1.63,843.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1607,,Cardio,1.1,1470.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1608,1143.0,Cardio,1.16,1187.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1609,837.0,HIIT,1.37,854.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1610,2585.0,Strength,2.0,1050.0,5.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1611,369.0,HIIT,1.37,1171.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1612,530.0,Strength,1.02,1360.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1613,293.0,Strength,1.37,1783.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1614,385.0,Strength,1.4,614.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1615,2028.0,Cardio,1.88,1783.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1616,539.0,Yoga,1.38,915.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1617,2212.0,Strength,1.09,1375.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1618,979.0,Cardio,1.38,1608.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1619,346.0,Yoga,1.44,676.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1620,167.0,Strength,1.45,952.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1621,576.0,HIIT,1.12,984.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1622,1412.0,Yoga,1.7,1114.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1623,2355.0,Strength,1.09,962.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1624,968.0,,1.47,1783.0,5.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1625,,Strength,1.45,999.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1626,1256.0,Cardio,1.92,1229.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1627,1641.0,Strength,1.43,1427.0,,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1628,1718.0,HIIT,1.61,567.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1629,600.0,Strength,1.18,1725.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1630,1401.0,Yoga,1.39,1156.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1631,2423.0,Strength,1.49,649.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1632,1690.0,Yoga,1.28,1480.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1633,,HIIT,1.32,1266.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1634,2082.0,Strength,1.51,837.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1635,765.0,Strength,1.91,887.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1636,,Yoga,2.0,816.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1637,1361.0,,1.01,1276.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1638,315.0,Strength,2.0,1213.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1639,2427.0,Strength,1.18,335.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1640,1250.0,Yoga,0.97,792.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1641,58.0,Strength,1.45,570.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1642,1559.0,Cardio,1.13,771.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1643,834.0,Strength,0.85,1098.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1644,715.0,Strength,1.04,1382.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1645,776.0,Strength,1.18,1048.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1646,451.0,Strength,1.67,495.0,3.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1647,2201.0,Cardio,1.46,990.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1648,1851.0,Cardio,1.41,1013.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1649,1162.0,HIIT,1.22,1267.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1650,1763.0,Cardio,1.48,918.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1651,2458.0,Cardio,1.56,999.0,5.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1652,1292.0,,1.39,1040.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1653,1920.0,HIIT,0.96,1291.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1654,,Strength,1.33,,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1655,540.0,Yoga,1.35,1628.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1656,371.0,Yoga,1.64,683.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1657,2448.0,Cardio,1.64,1486.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1658,2543.0,Strength,0.56,1249.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1659,716.0,Strength,1.57,1050.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1660,220.0,Yoga,1.41,1180.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1661,1329.0,Strength,,843.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1662,,Strength,1.01,1740.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1663,2307.0,HIIT,1.55,804.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1664,1905.0,HIIT,1.51,1221.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1665,589.0,HIIT,1.4,505.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1666,,Cardio,1.32,927.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1667,1030.0,Yoga,1.37,606.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1668,614.0,Yoga,1.55,436.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1669,1284.0,HIIT,2.0,1246.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1670,2400.0,HIIT,2.0,1309.0,2.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1671,358.0,\nStrength,0.94,899.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1672,903.0,Strength,1.2,613.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1673,1300.0,HIIT,1.78,1350.0,3.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1674,1415.0,Yoga,1.97,1276.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1675,134.0,Yoga,1.3,719.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1676,2382.0,,1.42,913.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1677,1778.0,Cardio,1.57,1283.0,3.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1678,762.0,Cardio,0.83,857.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1679,1282.0,HIIT,1.15,776.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1680,1796.0,Strength,1.46,1103.0,4.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1681,1489.0,Cardio,2.0,864.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1682,2079.0,Yoga,1.81,758.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1683,720.0,Yoga,1.91,684.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1684,151.0,Yoga,1.41,726.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1685,1170.0,Yoga,1.98,1132.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1686,,HIIT,1.53,850.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1687,1958.0,HIIT,1.93,1056.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1688,1540.0,Cardio,1.46,1481.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1689,1441.0,Strength,1.42,1384.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1690,,Strength,2.0,1183.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1691,1642.0,Strength,1.22,923.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1692,209.0,HIIT,1.28,1261.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1693,851.0,Yoga,2.0,1306.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1694,741.0,Strength,1.34,820.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1695,549.0,HIIT,1.4,1177.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1696,991.0,HIIT,1.43,1694.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1697,85.0,Yoga,1.19,838.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1698,2538.0,Yoga,1.23,797.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1699,1906.0,Strength,1.38,1303.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1700,245.0,Yoga,1.93,670.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1701,1042.0,Yoga,1.28,892.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1702,1974.0,Yoga,1.0,845.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1703,821.0,Cardio,1.04,669.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1704,473.0,Strength,0.72,674.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1705,543.0,Strength,1.16,829.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1706,2003.0,Yoga,1.41,974.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1707,565.0,Strength,1.28,780.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1708,,Yoga,1.26,906.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1709,474.0,HIIT,1.6,1326.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1710,208.0,Strength,1.83,1178.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1711,,Yoga,1.09,790.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1712,2379.0,Strength,1.29,954.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1713,1635.0,Yoga,1.12,1150.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1714,94.0,Strength,1.03,1590.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1715,569.0,Yoga,0.94,1137.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1716,1737.0,Cardio,,1359.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1717,660.0,HIIT,1.65,1353.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1718,2577.0,Strength,1.82,625.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1719,917.0,Cardio,1.5,1407.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1720,791.0,Cardio,1.07,1389.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1721,493.0,Cardio,,670.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1722,1236.0,Strength,1.82,773.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1723,597.0,Yoga,1.9,972.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1724,605.0,HIIT,1.31,486.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1725,913.0,Strength,1.46,1286.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1726,2546.0,HIIT,1.13,1089.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1727,1452.0,Yoga,1.34,1096.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1728,1254.0,Cardio,0.52,724.0,5.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1729,1496.0,\tYoga,1.29,1770.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1730,,HIIT,1.47,574.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1731,212.0,Yoga,2.0,1571.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1732,649.0,Yoga,1.53,1476.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1733,812.0,Yoga,0.92,1121.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1734,1187.0,Strength,1.51,1651.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1735,559.0,Cardio,1.18,441.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1736,1188.0,Strength,1.22,984.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1737,32.0,HIIT,1.9,368.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1738,643.0,Strength,0.89,771.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1739,1964.0,Strength,1.28,846.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1740,1497.0,Cardio,0.58,992.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1741,835.0,HIIT,0.72,408.0,5.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1742,336.0,HIIT,0.84,420.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1743,255.0,\tCardio,1.14,1175.0,5.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1744,2524.0,Cardio,1.49,1063.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1745,1014.0,Cardio,1.42,963.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1746,666.0,HIIT,1.99,1047.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1747,397.0,Cardio,1.66,737.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1748,2402.0,Cardio,2.0,1084.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1749,1552.0,Cardio,0.89,984.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1750,1506.0,Strength,1.49,813.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1751,684.0,Yoga,1.5,1436.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1752,691.0,Yoga,0.82,1184.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1753,1678.0,Cardio,1.39,801.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1754,119.0,Cardio,1.37,871.0,4.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1755,237.0,\tYoga,0.5,880.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1756,626.0,Yoga,2.0,1137.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1757,1657.0,HIIT,1.25,1092.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1758,1709.0,Yoga,1.51,1367.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1759,1947.0,Yoga,1.07,1204.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1760,977.0,Yoga,1.68,1205.0,4.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1761,2031.0,Cardio,1.13,1507.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1762,170.0,Strength,2.0,645.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1763,1514.0,Strength,1.48,1128.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1764,113.0,Yoga,0.96,,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1765,2146.0,Cardio,1.33,1088.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1766,757.0,Strength,1.2,1783.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1767,1708.0,Cardio,1.2,1146.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
